0,0,0,0,0,0,0,0,0,0,0,0,0
108,0,0,0,0,0,0,0,0,0,0,0,108
104,108,0,0,0,0,0,0,0,0,0,108,104
106,104,108,0,0,0,0,0,0,0,108,104,106
101,101,104,108,0,0,0,0,0,108,104,101,101
109,109,109,104,108,0,0,0,108,104,109,109,109
103,103,103,103,104,108,0,108,104,103,103,103,103
18,18,18,18,18,18,108,18,18,18,18,18,18
0,0,0,0,0,0,108,0,0,0,0,0,0
0,0,0,0,0,0,108,0,0,0,0,0,0
0,0,0,0,0,0,108,0,0,0,0,0,0
0,0,0,0,18,0,108,0,18,0,0,0,0
0,0,0,18,18,104,104,104,18,18,0,0,0
0,0,0,18,104,104,104,104,104,18,0,0,0
0,0,0,18,102,102,102,102,102,18,0,0,0
0,0,0,18,18,18,18,18,18,18,0,0,0
