0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,18,103,18,0,0,0,0,0
0,0,0,0,103,102,102,102,103,0,0,0,0
0,0,0,18,102,102,102,102,102,18,0,0,0
0,0,0,103,102,104,104,104,102,103,0,0,0
0,0,18,102,104,104,0,104,104,102,18,0,0
0,0,103,102,104,0,0,0,104,102,103,0,0
0,0,18,102,104,0,0,0,104,102,18,0,0
0,0,103,102,104,0,0,0,104,102,103,0,0
0,0,18,102,104,104,0,104,104,102,18,0,0
0,0,0,103,102,104,104,104,102,103,0,0,0
0,0,0,18,102,102,102,102,102,18,0,0,0
0,0,0,0,103,102,102,102,103,0,0,0,0
0,0,0,0,0,18,103,18,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
