0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,108,108,108,108,108,0,0,0,0
0,0,0,0,18,18,18,18,18,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,108,108,108,108,108,108,108,108,108,0,0
0,0,18,18,18,18,18,18,18,18,18,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,108,108,108,108,108,108,108,108,108,108,108,0
0,18,18,18,18,18,18,18,18,18,18,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,108,108,108,108,108,108,108,108,108,0,0
0,0,18,18,18,18,18,18,18,18,18,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,108,108,108,108,108,108,108,0,0,0
0,0,0,18,18,18,18,18,18,18,0,0,0
