0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,0,0,0,0,0,0,0,0,0,18,0
0,102,18,18,18,18,18,18,18,18,18,102,0
0,104,104,104,104,104,104,104,104,104,104,104,0
0,108,108,108,108,108,108,108,108,108,108,108,0
0,104,104,104,104,104,104,104,104,104,104,104,0
0,102,102,102,102,102,102,102,102,102,102,102,0
0,102,18,18,18,102,102,102,18,18,18,102,0
0,18,0,0,18,102,102,102,18,0,0,18,0
0,0,0,0,18,2,2,2,18,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
