0,18,0,0,18,104,104,104,18,0,0,18,0
0,18,0,0,18,104,104,104,18,0,0,18,0
0,18,0,0,18,107,107,107,18,0,0,18,0
0,18,0,0,18,107,107,107,18,0,0,18,0
0,18,0,0,18,107,107,107,18,0,0,18,0
0,18,0,0,18,106,106,106,18,0,0,18,0
0,18,0,0,18,106,106,106,18,0,0,18,0
0,18,0,0,18,106,106,106,18,0,0,18,0
0,18,0,0,18,109,109,109,18,0,0,18,0
0,18,0,0,18,109,109,109,18,0,0,18,0
0,18,0,0,18,109,109,109,18,0,0,18,0
0,18,0,0,18,102,102,102,18,0,0,18,0
0,18,0,0,18,102,102,102,18,0,0,18,0
0,18,0,0,18,102,102,102,18,0,0,18,0
0,18,0,0,18,101,101,101,18,0,0,18,0
0,18,0,0,18,101,101,101,18,0,0,18,0
0,18,0,0,18,101,101,101,18,0,0,18,0
0,18,2,2,18,0,0,0,18,2,2,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
