0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,109,109,101,101,101,101,101,101,101,109,109,0
0,0,109,109,101,101,101,101,101,109,109,0,0
0,0,0,109,109,101,101,101,109,109,0,0,0
104,0,0,0,109,109,101,109,109,0,0,0,104
104,104,0,0,0,109,109,109,0,0,0,104,104
102,104,104,0,0,0,109,0,0,0,104,104,102
102,102,104,104,0,0,0,0,0,104,104,102,102
102,102,102,104,104,0,19,0,104,104,102,102,102
102,102,104,104,0,0,0,0,0,104,104,102,102
102,104,104,0,0,0,109,0,0,0,104,104,102
104,104,0,0,0,109,109,109,0,0,0,104,104
104,0,0,0,109,109,101,109,109,0,0,0,104
0,0,0,109,109,101,101,101,109,109,0,0,0
0,0,109,109,101,101,101,101,101,109,109,0,0
0,109,109,101,101,101,101,101,101,101,109,109,0
19,2,2,2,2,2,18,2,2,2,2,2,19
