0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
103,103,103,103,103,103,103,103,103,103,103,103,103
106,106,106,106,106,106,106,106,106,106,106,106,106
102,102,102,102,102,102,102,102,102,102,102,102,102
101,101,101,101,101,101,101,101,101,101,101,101,101
107,107,107,107,107,107,107,107,107,107,107,107,107
104,104,104,104,104,104,104,104,104,104,104,104,104
109,109,109,109,109,109,109,109,109,109,109,109,109
108,108,108,108,108,108,108,108,108,108,108,108,108
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
