0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,18,103,18,18,18,103,18,18,18,0
0,18,0,0,0,0,0,0,0,0,0,18,0
0,18,0,0,0,0,0,0,0,0,0,18,0
0,18,0,19,19,19,19,19,19,19,0,18,0
0,18,0,19,0,0,0,0,0,19,0,18,0
0,18,0,19,0,18,102,18,0,19,0,18,0
0,18,0,19,0,18,102,18,0,19,0,18,0
0,103,0,19,0,101,106,101,0,19,0,103,0
0,18,0,19,0,101,106,101,0,19,0,18,0
0,18,0,19,0,18,102,18,0,19,0,18,0
0,18,0,19,0,18,102,18,0,19,0,18,0
0,18,0,19,0,0,0,0,0,19,0,18,0
0,18,0,19,19,19,19,19,19,19,0,18,0
0,18,0,0,0,0,0,0,0,0,0,18,0
0,18,0,0,0,0,0,0,0,0,0,18,0
0,18,18,18,18,18,18,18,18,18,18,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
