0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,18,18,101,101,101,18,18,18,18,0
0,18,18,18,101,108,108,108,101,18,18,18,0
0,18,18,101,108,108,108,108,108,101,18,18,0
0,18,18,101,108,108,108,108,108,101,18,18,0
0,18,18,101,108,108,108,108,108,101,18,18,0
0,18,18,101,108,108,108,108,108,101,18,18,0
0,18,18,18,101,108,108,108,101,18,18,18,0
0,18,18,18,18,101,101,101,18,18,18,18,0
0,18,18,18,18,18,101,18,18,18,18,18,0
0,18,18,18,18,18,101,18,18,18,18,18,0
0,18,18,101,101,101,101,101,101,101,18,18,0
0,18,18,101,101,101,101,101,101,101,18,18,0
0,18,18,18,18,18,101,18,18,18,18,18,0
0,18,18,18,18,18,101,18,18,18,18,18,0
0,18,18,18,18,18,101,18,18,18,18,18,0
0,18,18,18,18,18,0,18,18,18,18,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
