0,0,0,0,0,108,18,108,0,0,0,0,0
0,0,0,0,0,108,18,108,0,0,0,0,0
0,0,0,0,0,103,18,103,0,0,0,0,0
0,0,0,0,0,103,18,103,0,0,0,0,0
0,0,0,0,0,106,18,106,0,0,0,0,0
0,0,0,0,0,106,18,106,0,0,0,0,0
0,0,0,0,0,102,18,102,0,0,0,0,0
0,0,0,0,0,102,18,102,0,0,0,0,0
0,0,0,0,0,101,18,101,0,0,0,0,0
0,0,0,0,0,101,18,101,0,0,0,0,0
0,0,0,0,0,107,18,107,0,0,0,0,0
0,0,0,0,0,107,18,107,0,0,0,0,0
0,0,0,0,0,104,18,104,0,0,0,0,0
0,0,0,0,0,104,18,104,0,0,0,0,0
0,0,0,0,0,109,18,109,0,0,0,0,0
0,0,0,0,0,109,18,109,0,0,0,0,0
0,0,0,0,0,108,18,108,0,0,0,0,0
0,0,0,0,0,108,18,108,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0 
