0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,18,18,18,18,18,19,18,18,18,18,18,0
0,18,109,109,109,2,0,2,104,104,104,18,0
0,18,109,109,109,2,0,2,104,104,104,18,0
0,18,109,109,109,2,0,2,104,104,104,18,0
0,18,2,2,2,2,0,2,2,2,2,18,0
0,19,0,0,0,0,0,0,0,0,0,19,0
0,18,2,2,2,2,0,2,2,2,2,18,0
0,18,101,101,101,2,0,2,102,102,102,18,0
0,18,101,101,101,2,0,2,102,102,102,18,0
0,18,101,101,101,2,0,2,102,102,102,18,0
0,18,18,18,18,18,19,18,18,18,18,18,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
