0,0,0,0,0,0,0,0,0,0,0,0,0
108,108,108,108,108,108,108,108,108,108,108,0,0
0,0,0,0,0,104,0,0,0,0,0,0,0
0,0,0,104,102,102,102,0,0,0,0,0,102
0,0,104,104,102,102,102,102,0,0,0,102,102
0,0,104,104,103,103,103,103,103,103,103,103,103
0,0,0,102,102,102,102,102,102,102,102,102,0
0,0,109,0,109,0,109,0,0,0,0,0,0
0,0,0,109,109,109,109,109,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,18,18,18,18,18,0,0,0,0
0,0,0,18,18,18,18,18,18,18,0,0,0
19,19,19,18,0,0,0,0,0,18,19,19,19
0,0,0,18,0,0,0,0,0,18,0,0,0
19,19,19,18,0,0,0,0,0,18,19,19,19
0,0,0,18,0,0,0,0,0,18,0,0,0
19,19,19,18,0,0,0,0,0,18,19,19,19
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
