0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,2,2,2,2,2,2,2,2,2,0
0,2,103,103,103,103,103,103,103,103,103,2,0
0,2,2,2,2,2,2,2,2,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,2,2,2,0,2,2,2,2,2,0
0,2,108,108,108,2,0,2,108,108,108,2,0
0,2,2,2,2,2,0,2,2,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,2,2,2,0,2,2,2,0,2,2,2,0
0,2,101,2,0,2,101,2,0,2,101,2,0
0,2,2,2,0,2,2,2,0,2,2,2,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
