0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,18,0,0,0,0,0,0
0,0,0,0,0,18,18,18,0,0,0,0,0
0,0,0,0,0,18,18,18,0,0,0,0,0
0,0,0,0,0,0,18,0,0,0,0,0,0
0,0,0,0,0,18,18,18,0,0,0,0,0
0,18,18,18,18,109,109,109,18,18,18,18,0
0,0,0,0,0,109,109,109,0,0,0,0,0
0,18,18,18,18,109,109,109,18,18,18,18,0
0,0,0,0,0,109,109,109,0,0,0,0,0
0,18,18,18,18,109,109,109,18,18,18,18,0
0,0,0,0,0,109,109,109,0,0,0,0,0
0,18,18,18,18,109,109,109,18,18,18,18,0
0,0,0,0,0,18,18,18,0,0,0,0,0
0,0,0,0,0,0,18,0,0,0,0,0,0
0,0,0,0,0,0,18,0,0,0,0,0,0
0,0,0,0,0,0,18,0,0,0,0,0,0
0,0,0,0,0,0,0,18,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0
